time,x0,x1
9.29,-1.02979,-2.65549
9.3,-1.05635,-2.64359
9.31,-1.08278,-2.62996
9.32,-1.10908,-2.6146
9.33,-1.13523,-2.59749
9.34,-1.1612,-2.57864
9.35,-1.18699,-2.55805
9.36,-1.21257,-2.53572
9.37,-1.23793,-2.51166
9.38,-1.26304,-2.48591
9.39,-1.2879,-2.45848
9.4,-1.31249,-2.42941
9.41,-1.33678,-2.39873
9.42,-1.36077,-2.36648
9.43,-1.38443,-2.33272
9.44,-1.40776,-2.29749
9.45,-1.43074,-2.26086
9.46,-1.45334,-2.22288
9.47,-1.47557,-2.18362
9.48,-1.49741,-2.14316
9.49,-1.51884,-2.10156
9.5,-1.53986,-2.05891
9.51,-1.56045,-2.01528
9.52,-1.5806,-1.97076
9.53,-1.60031,-1.92542
9.54,-1.61956,-1.87936
9.55,-1.63835,-1.83267
9.56,-1.65668,-1.78542
9.57,-1.67453,-1.7377
9.58,-1.69191,-1.68961
9.59,-1.70881,-1.64122
9.6,-1.72522,-1.59262
9.61,-1.74115,-1.54389
9.62,-1.75659,-1.49511
9.63,-1.77154,-1.44637
9.64,-1.786,-1.39772
9.65,-1.79998,-1.34926
9.66,-1.81347,-1.30103
9.67,-1.82648,-1.25312
9.68,-1.83901,-1.20558
9.69,-1.85107,-1.15848
9.7,-1.86265,-1.11186
9.71,-1.87377,-1.06577
9.72,-1.88443,-1.02027
9.73,-1.89463,-0.975402
9.74,-1.90438,-0.931196
9.75,-1.9137,-0.887693
9.76,-1.92257,-0.844923
9.77,-1.93102,-0.802916
9.78,-1.93905,-0.761695
9.79,-1.94667,-0.721283
9.8,-1.95388,-0.681696
9.81,-1.9607,-0.642949
9.82,-1.96713,-0.605054
9.83,-1.97318,-0.56802
9.84,-1.97886,-0.531853
9.85,-1.98418,-0.496557
9.86,-1.98914,-0.462131
9.87,-1.99376,-0.428576
9.88,-1.99805,-0.395888
9.89,-2.00201,-0.364061
9.9,-2.00565,-0.33309
9.91,-2.00898,-0.302966
9.92,-2.01201,-0.273678
9.93,-2.01475,-0.245215
9.94,-2.0172,-0.217566
9.95,-2.01938,-0.190717
9.96,-2.02128,-0.164653
9.97,-2.02293,-0.13936
9.98,-2.02432,-0.114821
9.99,-2.02547,-0.091021
10,-2.02638,-0.0679424
10.01,-2.02706,-0.0455681
10.02,-2.02752,-0.0238808
10.03,-2.02775,-0.00286278
10.04,-2.02778,0.0175039
10.05,-2.02761,0.037237
10.06,-2.02724,0.0563545
10.07,-2.02667,0.0748745
10.08,-2.02592,0.0928145
10.09,-2.025,0.110192
10.1,-2.02389,0.127026
10.11,-2.02262,0.143332
10.12,-2.02119,0.159128
10.13,-2.0196,0.17443
10.14,-2.01785,0.189256
10.15,-2.01596,0.203621
10.16,-2.01393,0.217541
10.17,-2.01175,0.231033
10.18,-2.00944,0.24411
10.19,-2.007,0.256789
10.2,-2.00443,0.269083
10.21,-2.00174,0.281007
10.22,-1.99893,0.292575
10.23,-1.996,0.3038
10.24,-1.99297,0.314694
10.25,-1.98982,0.325271
10.26,-1.98657,0.335544
10.27,-1.98321,0.345523
10.28,-1.97976,0.35522
10.29,-1.9762,0.364647
10.3,-1.97256,0.373815
10.31,-1.96882,0.382734
10.32,-1.96499,0.391413
10.33,-1.96108,0.399864
10.34,-1.95708,0.408096
10.35,-1.953,0.416117
10.36,-1.94884,0.423936
10.37,-1.9446,0.431563
10.38,-1.94028,0.439005
10.39,-1.93589,0.446271
10.4,-1.93143,0.453368
10.41,-1.9269,0.460303
10.42,-1.92229,0.467084
10.43,-1.91762,0.473718
10.44,-1.91288,0.480212
10.45,-1.90808,0.486571
10.46,-1.90322,0.492803
10.47,-1.89829,0.498913
10.48,-1.8933,0.504906
10.49,-1.88825,0.51079
10.5,-1.88314,0.516568
10.51,-1.87798,0.522246
10.52,-1.87275,0.52783
10.53,-1.86748,0.533324
10.54,-1.86214,0.538732
10.55,-1.85676,0.54406
10.56,-1.85131,0.549312
10.57,-1.84582,0.554491
10.58,-1.84028,0.559602
10.59,-1.83468,0.564649
10.6,-1.82903,0.569636
10.61,-1.82334,0.574567
10.62,-1.81759,0.579444
10.63,-1.8118,0.584271
10.64,-1.80596,0.589053
10.65,-1.80006,0.593791
10.66,-1.79413,0.598489
10.67,-1.78814,0.603151
10.68,-1.78211,0.607778
10.69,-1.77603,0.612375
10.7,-1.76991,0.616943
10.71,-1.76374,0.621485
10.72,-1.75752,0.626004
10.73,-1.75126,0.630503
10.74,-1.74496,0.634983
10.75,-1.73861,0.639448
10.76,-1.73222,0.6439
10.77,-1.72578,0.64834
10.78,-1.71929,0.652772
10.79,-1.71276,0.657197
10.8,-1.70619,0.661617
10.81,-1.69958,0.666035
10.82,-1.69292,0.670452
10.83,-1.68621,0.674871
10.84,-1.67946,0.679293
10.85,-1.67267,0.683721
10.86,-1.66583,0.688155
10.87,-1.65895,0.692599
10.88,-1.65203,0.697053
10.89,-1.64505,0.70152
10.9,-1.63804,0.706001
10.91,-1.63098,0.710498
10.92,-1.62387,0.715013
10.93,-1.61672,0.719548
10.94,-1.60953,0.724103
10.95,-1.60229,0.728681
10.96,-1.595,0.733283
10.97,-1.58767,0.737911
10.98,-1.58029,0.742566
10.99,-1.57286,0.74725
11,-1.56539,0.751965
11.01,-1.55787,0.756712
11.02,-1.5503,0.761493
11.03,-1.54269,0.766309
11.04,-1.53503,0.771161
11.05,-1.52731,0.776052
11.06,-1.51955,0.780983
11.07,-1.51174,0.785955
11.08,-1.50388,0.79097
11.09,-1.49598,0.79603
11.1,-1.48801,0.801135
11.11,-1.48,0.806288
11.12,-1.47194,0.81149
11.13,-1.46383,0.816742
11.14,-1.45566,0.822047
11.15,-1.44744,0.827405
11.16,-1.43916,0.832819
11.17,-1.43084,0.83829
11.18,-1.42245,0.843819
11.19,-1.41401,0.849408
11.2,-1.40552,0.855059
11.21,-1.39697,0.860773
11.22,-1.38836,0.866552
11.23,-1.3797,0.872398
11.24,-1.37097,0.878312
11.25,-1.36219,0.884297
11.26,-1.35335,0.890353
11.27,-1.34444,0.896483
11.28,-1.33548,0.902688
11.29,-1.32645,0.90897
11.3,-1.31736,0.915331
11.31,-1.30821,0.921773
11.32,-1.29899,0.928297
11.33,-1.28971,0.934906
11.34,-1.28036,0.941602
11.35,-1.27094,0.948386
11.36,-1.26146,0.95526
11.37,-1.25191,0.962226
11.38,-1.24228,0.969287
11.39,-1.23259,0.976444
11.4,-1.22283,0.983699
11.41,-1.21299,0.991055
11.42,-1.20308,0.998514
11.43,-1.19309,1.00608
11.44,-1.18303,1.01375
11.45,-1.1729,1.02153
11.46,-1.16268,1.02942
11.47,-1.15239,1.03742
11.48,-1.14201,1.04554
11.49,-1.13156,1.05378
11.5,-1.12102,1.06214
11.51,-1.1104,1.07063
11.52,-1.09969,1.07924
11.53,-1.0889,1.08798
11.54,-1.07802,1.09684
11.55,-1.06705,1.10585
11.56,-1.05599,1.11498
11.57,-1.04484,1.12426
11.58,-1.0336,1.13368
11.59,-1.02226,1.14324
11.6,-1.01083,1.15295
11.61,-0.999301,1.16281
11.62,-0.987673,1.17281
11.63,-0.975944,1.18298
11.64,-0.964115,1.1933
11.65,-0.952182,1.20378
11.66,-0.940144,1.21443
11.67,-0.928,1.22524
11.68,-0.915747,1.23622
11.69,-0.903385,1.24737
11.7,-0.890911,1.2587
11.71,-0.878324,1.27021
11.72,-0.865622,1.28189
11.73,-0.852803,1.29376
11.74,-0.839866,1.30582
11.75,-0.826807,1.31807
11.76,-0.813627,1.3305
11.77,-0.800322,1.34314
11.78,-0.78689,1.35597
11.79,-0.773331,1.369
11.8,-0.759641,1.38224
11.81,-0.745818,1.39568
11.82,-0.731862,1.40933
11.83,-0.717768,1.42319
11.84,-0.703536,1.43727
11.85,-0.689164,1.45157
11.86,-0.674648,1.46608
11.87,-0.659987,1.48081
11.88,-0.645179,1.49577
11.89,-0.630221,1.51095
11.9,-0.615112,1.52637
11.91,-0.599848,1.542
11.92,-0.584428,1.55788
11.93,-0.568849,1.57398
11.94,-0.553109,1.59031
11.95,-0.537206,1.60688
11.96,-0.521138,1.62368
11.97,-0.504901,1.64072
11.98,-0.488493,1.658
11.99,-0.471913,1.67551
12,-0.455158,1.69325
12.01,-0.438226,1.71122
12.02,-0.421114,1.72943
12.03,-0.403819,1.74787
12.04,-0.386341,1.76654
12.05,-0.368675,1.78543
12.06,-0.350821,1.80454
12.07,-0.332776,1.82388
12.08,-0.314537,1.84342
12.09,-0.296103,1.86318
12.1,-0.277471,1.88314
12.11,-0.258639,1.90329
12.12,-0.239606,1.92364
12.13,-0.22037,1.94417
12.14,-0.200928,1.96487
12.15,-0.18128,1.98574
12.16,-0.161422,2.00675
12.17,-0.141355,2.02791
12.18,-0.121076,2.0492
12.19,-0.100584,2.0706
12.2,-0.0798776,2.0921
12.21,-0.0589566,2.11369
12.22,-0.0378197,2.13534
12.23,-0.0164663,2.15704
12.24,0.00510417,2.17877
12.25,0.0268919,2.20051
12.26,0.048897,2.22223
12.27,0.0711193,2.24391
12.28,0.0935584,2.26552
12.29,0.116214,2.28705
12.3,0.139084,2.30845
12.31,0.162169,2.32969
12.32,0.185465,2.35075
12.33,0.208973,2.3716
12.34,0.232689,2.39219
12.35,0.256611,2.41249
12.36,0.280736,2.43246
12.37,0.30506,2.45206
12.38,0.329581,2.47125
12.39,0.354293,2.48998
12.4,0.379193,2.50821
12.41,0.404275,2.5259
12.42,0.429534,2.54298
12.43,0.454964,2.55943
12.44,0.480558,2.57517
12.45,0.50631,2.59017
12.46,0.532212,2.60437
12.47,0.558256,2.61772
12.48,0.584433,2.63015
12.49,0.610734,2.64163
12.5,0.63715,2.65208
12.51,0.663671,2.66146
12.52,0.690286,2.66972
12.53,0.716983,2.67679
12.54,0.743751,2.68263
12.55,0.770577,2.68718
12.56,0.797449,2.69039
12.57,0.824353,2.69221
12.58,0.851275,2.69259
12.59,0.878201,2.69149
12.6,0.905116,2.68887
12.61,0.932005,2.68468
12.62,0.958851,2.67889
12.63,0.98564,2.67146
12.64,1.01235,2.66236
12.65,1.03898,2.65158
12.66,1.06549,2.63908
12.67,1.09189,2.62485
12.68,1.11813,2.60889
12.69,1.14422,2.59118
12.7,1.17013,2.57172
12.71,1.19585,2.55053
12.72,1.22136,2.5276
12.73,1.24663,2.50296
12.74,1.27166,2.47662
12.75,1.29643,2.44862
12.76,1.32091,2.41899
12.77,1.3451,2.38776
12.78,1.36898,2.35499
12.79,1.39253,2.32071
12.8,1.41574,2.28499
12.81,1.43859,2.24789
12.82,1.46107,2.20946
12.83,1.48316,2.16978
12.84,1.50486,2.12891
12.85,1.52615,2.08694
12.86,1.54702,2.04394
12.87,1.56746,2
12.88,1.58746,1.95518
12.89,1.60701,1.90959
12.9,1.62611,1.8633
12.91,1.64474,1.8164
12.92,1.6629,1.76898
12.93,1.68059,1.72113
12.94,1.6978,1.67292
12.95,1.71453,1.62445
12.96,1.73078,1.57579
12.97,1.74654,1.52704
12.98,1.76181,1.47826
12.99,1.77659,1.42954
13,1.79088,1.38095
13.01,1.80469,1.33256
13.02,1.81802,1.28444
13.03,1.83086,1.23665
13.04,1.84323,1.18926
13.05,1.85512,1.14231
13.06,1.86655,1.09587
13.07,1.87751,1.04999
13.08,1.888,1.0047
13.09,1.89805,0.960051
13.1,1.90765,0.916085
13.11,1.91681,0.872831
13.12,1.92554,0.830322
13.13,1.93384,0.788584
13.14,1.94173,0.74764
13.15,1.94921,0.707511
13.16,1.95628,0.668213
13.17,1.96296,0.629759
13.18,1.96926,0.592161
13.19,1.97518,0.555426
13.2,1.98074,0.51956
13.21,1.98593,0.484564
13.22,1.99078,0.450439
13.23,1.99528,0.417184
13.24,1.99946,0.384794
13.25,2.0033,0.353264
13.26,2.00684,0.322587
13.27,2.01006,0.292752
13.28,2.01299,0.263751
13.29,2.01563,0.235571
13.3,2.01798,0.2082
13.31,2.02006,0.181624
13.32,2.02188,0.155828
13.33,2.02344,0.130797
13.34,2.02475,0.106515
13.35,2.02581,0.0829664
13.36,2.02664,0.060133
13.37,2.02724,0.0379981
13.38,2.02762,0.0165441
13.39,2.02779,-0.0042469
13.4,2.02775,-0.0243926
13.41,2.0275,-0.043911
13.42,2.02706,-0.0628201
13.43,2.02643,-0.0811377
13.44,2.02562,-0.0988815
13.45,2.02463,-0.116069
13.46,2.02347,-0.132718
13.47,2.02215,-0.148846
13.48,2.02066,-0.16447
13.49,2.01901,-0.179606
13.5,2.01722,-0.19427
13.51,2.01527,-0.20848
13.52,2.01319,-0.222251
13.53,2.01097,-0.235597
13.54,2.00861,-0.248535
13.55,2.00613,-0.26108
13.56,2.00352,-0.273244
13.57,2.00078,-0.285044
13.58,1.99793,-0.296491
13.59,1.99497,-0.307601
13.6,1.99189,-0.318384
13.61,1.98871,-0.328854
13.62,1.98542,-0.339024
13.63,1.98203,-0.348905
13.64,1.97854,-0.358507
13.65,1.97495,-0.367844
13.66,1.97128,-0.376924
13.67,1.96751,-0.385759
13.68,1.96365,-0.394359
13.69,1.95971,-0.402733
13.7,1.95568,-0.41089
13.71,1.95157,-0.418841
13.72,1.94738,-0.426593
13.73,1.94312,-0.434155
13.74,1.93877,-0.441535
13.75,1.93436,-0.448742
13.76,1.92987,-0.455782
13.77,1.92531,-0.462663
13.78,1.92069,-0.469393
13.79,1.91599,-0.475978
13.8,1.91123,-0.482424
13.81,1.90641,-0.488739
13.82,1.90152,-0.494927
13.83,1.89657,-0.500996
13.84,1.89156,-0.506951
13.85,1.88649,-0.512798
13.86,1.88136,-0.518541
13.87,1.87618,-0.524186
13.88,1.87094,-0.529738
13.89,1.86564,-0.535202
13.9,1.86029,-0.540582
13.91,1.85488,-0.545883
13.92,1.84942,-0.551109
13.93,1.84391,-0.556264
13.94,1.83835,-0.561353
13.95,1.83274,-0.566379
13.96,1.82707,-0.571346
13.97,1.82136,-0.576257
13.98,1.8156,-0.581117
13.99,1.80978,-0.585928
14,1.80393,-0.590694
14.01,1.79802,-0.595419
14.02,1.79206,-0.600104
14.03,1.78606,-0.604753
14.04,1.78002,-0.60937
14.05,1.77392,-0.613956
14.06,1.76778,-0.618515
14.07,1.7616,-0.623049
14.08,1.75537,-0.627561
14.09,1.74909,-0.632053
14.1,1.74277,-0.636528
14.11,1.73641,-0.640988
14.12,1.73,-0.645435
14.13,1.72354,-0.649872
14.14,1.71704,-0.654301
14.15,1.7105,-0.658725
14.16,1.70391,-0.663144
14.17,1.69728,-0.667561
14.18,1.69061,-0.671979
14.19,1.68389,-0.676398
14.2,1.67712,-0.680822
14.21,1.67031,-0.685252
14.22,1.66346,-0.689689
14.23,1.65656,-0.694136
14.24,1.64962,-0.698595
14.25,1.64264,-0.703067
14.26,1.63561,-0.707553
14.27,1.62853,-0.712056
14.28,1.62141,-0.716577
14.29,1.61424,-0.721119
14.3,1.60703,-0.725682
14.31,1.59978,-0.730268
14.32,1.59247,-0.734878
14.33,1.58512,-0.739516
14.34,1.57773,-0.744181
14.35,1.57029,-0.748876
14.36,1.5628,-0.753601
14.37,1.55526,-0.75836
14.38,1.54768,-0.763153
14.39,1.54005,-0.767981
14.4,1.53237,-0.772847
14.41,1.52464,-0.777751
14.42,1.51686,-0.782696
14.43,1.50904,-0.787683
14.44,1.50116,-0.792713
14.45,1.49323,-0.797788
14.46,1.48525,-0.80291
14.47,1.47722,-0.808079
14.48,1.46914,-0.813299
14.49,1.46101,-0.818569
14.5,1.45282,-0.823892
14.51,1.44459,-0.829269
14.52,1.43629,-0.834702
14.53,1.42795,-0.840193
14.54,1.41954,-0.845743
14.55,1.41109,-0.851353
14.56,1.40257,-0.857025
14.57,1.394,-0.862762
14.58,1.38538,-0.868564
14.59,1.37669,-0.874433
14.6,1.36795,-0.880372
14.61,1.35914,-0.886381
14.62,1.35028,-0.892462
14.63,1.34135,-0.898618
14.64,1.33237,-0.904849
14.65,1.32332,-0.911158
14.66,1.31421,-0.917547
14.67,1.30503,-0.924017
14.68,1.29579,-0.930571
14.69,1.28649,-0.93721
14.7,1.27711,-0.943935
14.71,1.26767,-0.95075
14.72,1.25817,-0.957656
14.73,1.24859,-0.964654
14.74,1.23894,-0.971748
14.75,1.22923,-0.978939
14.76,1.21944,-0.986229
14.77,1.20957,-0.99362
14.78,1.19964,-1.00111
14.79,1.18963,-1.00871
14.8,1.17954,-1.01642
14.81,1.16938,-1.02424
14.82,1.15913,-1.03217
14.83,1.14881,-1.04022
14.84,1.13841,-1.04838
14.85,1.12793,-1.05666
14.86,1.11736,-1.06506
14.87,1.10671,-1.07359
14.88,1.09597,-1.08224
14.89,1.08515,-1.09103
14.9,1.07424,-1.09994
14.91,1.06324,-1.10899
14.92,1.05215,-1.11817
14.93,1.04097,-1.1275
14.94,1.02969,-1.13697
14.95,1.01832,-1.14658
14.96,1.00686,-1.15634
14.97,0.995295,-1.16625
14.98,0.983633,-1.17631
14.99,0.97187,-1.18653
15,0.960004,-1.1969
15.01,0.948035,-1.20744
15.02,0.935961,-1.21814
15.03,0.923779,-1.22901
15.04,0.911489,-1.24005
15.05,0.899089,-1.25127
15.06,0.886576,-1.26266
15.07,0.873949,-1.27422
15.08,0.861207,-1.28597
15.09,0.848348,-1.29791
15.1,0.835368,-1.31003
15.11,0.822268,-1.32234
15.12,0.809045,-1.33485
15.13,0.795696,-1.34755
15.14,0.782221,-1.36045
15.15,0.768616,-1.37355
15.16,0.754881,-1.38686
15.17,0.741012,-1.40037
15.18,0.727009,-1.4141
15.19,0.712868,-1.42803
15.2,0.698587,-1.44219
15.21,0.684165,-1.45655
15.22,0.6696,-1.47114
15.23,0.654888,-1.48596
15.24,0.640029,-1.50099
15.25,0.625019,-1.51625
15.26,0.609856,-1.53174
15.27,0.594539,-1.54746
15.28,0.579064,-1.56341
15.29,0.56343,-1.57959
15.3,0.547634,-1.59601
15.31,0.531674,-1.61266
15.32,0.515548,-1.62954
15.33,0.499252,-1.64666
15.34,0.482786,-1.66402
15.35,0.466145,-1.68161
15.36,0.449329,-1.69943
15.37,0.432335,-1.71749
15.38,0.41516,-1.73578
15.39,0.397802,-1.75429
15.4,0.380259,-1.77304
15.41,0.362529,-1.79201
15.42,0.344609,-1.8112
15.43,0.326497,-1.83061
15.44,0.308191,-1.85022
15.45,0.289689,-1.87005
15.46,0.270988,-1.89008
15.47,0.252087,-1.9103
15.48,0.232984,-1.93071
15.49,0.213677,-1.9513
15.5,0.194164,-1.97206
15.51,0.174444,-1.99298
15.52,0.154514,-2.01405
15.53,0.134373,-2.03525
15.54,0.114021,-2.05658
15.55,0.0934551,-2.07802
15.56,0.0726749,-2.09955
15.57,0.0516794,-2.12116
15.58,0.0304677,-2.14284
15.59,0.00903937,-2.16455
15.6,-0.0126061,-2.18628
15.61,-0.0344689,-2.20802
15.62,-0.0565491,-2.22972
15.63,-0.0788463,-2.25139
15.64,-0.10136,-2.27297
15.65,-0.12409,-2.29445
15.66,-0.147034,-2.3158
15.67,-0.170192,-2.33699
15.68,-0.193562,-2.35798
15.69,-0.217142,-2.37874
15.7,-0.24093,-2.39924
15.71,-0.264922,-2.41943
15.72,-0.289116,-2.43927
15.73,-0.313509,-2.45874
15.74,-0.338096,-2.47777
15.75,-0.362874,-2.49634
15.76,-0.387837,-2.51438
15.77,-0.412981,-2.53187
15.78,-0.4383,-2.54874
15.79,-0.463787,-2.56495
15.8,-0.489437,-2.58044
15.81,-0.515241,-2.59517
15.82,-0.541193,-2.60908
15.83,-0.567284,-2.62212
15.84,-0.593505,-2.63423
15.85,-0.619847,-2.64536
15.86,-0.646301,-2.65545
15.87,-0.672855,-2.66445
15.88,-0.6995,-2.6723
15.89,-0.726223,-2.67895
15.9,-0.753012,-2.68435
15.91,-0.779856,-2.68844
15.92,-0.80674,-2.69118
15.93,-0.833652,-2.69251
15.94,-0.860577,-2.69238
15.95,-0.887501,-2.69076
15.96,-0.914408,-2.6876
15.97,-0.941284,-2.68286
15.98,-0.968113,-2.67651
15.99,-0.994878,-2.6685
16,-1.02156,-2.65883
16.01,-1.04815,-2.64745
16.02,-1.07463,-2.63436
16.03,-1.10097,-2.61954
16.04,-1.12716,-2.60297
16.05,-1.15319,-2.58466
16.06,-1.17904,-2.5646
16.07,-1.20469,-2.5428
16.08,-1.23012,-2.51928
16.09,-1.25531,-2.49405
16.1,-1.28025,-2.46714
16.11,-1.30492,-2.43857
16.12,-1.32931,-2.40838
16.13,-1.35339,-2.37661
16.14,-1.37716,-2.34332
16.15,-1.40059,-2.30853
16.16,-1.42367,-2.27233
16.17,-1.4464,-2.23476
16.18,-1.46874,-2.19589
16.19,-1.4907,-2.15579
16.2,-1.51226,-2.11454
16.21,-1.53341,-2.0722
16.22,-1.55413,-2.02886
16.23,-1.57442,-1.98461
16.24,-1.59426,-1.93952
16.25,-1.61366,-1.89367
16.26,-1.6326,-1.84716
16.27,-1.65107,-1.80008
16.28,-1.66907,-1.75249
16.29,-1.68659,-1.70451
16.3,-1.70364,-1.6562
16.31,-1.7202,-1.60766
16.32,-1.73628,-1.55896
16.33,-1.75187,-1.51019
16.34,-1.76697,-1.46142
16.35,-1.78158,-1.41274
16.36,-1.79571,-1.36421
16.37,-1.80935,-1.31591
16.38,-1.82251,-1.26789
16.39,-1.83519,-1.22023
16.4,-1.84739,-1.17299
16.41,-1.85912,-1.12621
16.42,-1.87038,-1.07996
16.43,-1.88118,-1.03427
16.44,-1.89153,-0.9892
16.45,-1.90142,-0.944785
16.46,-1.91087,-0.901061
16.47,-1.91988,-0.858061
16.48,-1.92846,-0.815815
16.49,-1.93662,-0.774349
16.5,-1.94436,-0.733685
16.51,-1.9517,-0.693841
16.52,-1.95863,-0.654833
16.53,-1.96518,-0.616674
16.54,-1.97135,-0.579373
16.55,-1.97714,-0.542938
16.56,-1.98257,-0.507372
16.57,-1.98765,-0.472677
16.58,-1.99237,-0.438853
16.59,-1.99676,-0.405897
16.6,-2.00082,-0.373805
16.61,-2.00456,-0.342571
16.62,-2.00798,-0.312186
16.63,-2.01111,-0.28264
16.64,-2.01393,-0.253924
16.65,-2.01647,-0.226025
16.66,-2.01873,-0.19893
16.67,-2.02072,-0.172625
16.68,-2.02245,-0.147095
16.69,-2.02392,-0.122325
16.7,-2.02514,-0.0982984
16.71,-2.02612,-0.0749986
16.72,-2.02687,-0.0524085
16.73,-2.0274,-0.0305108
16.74,-2.0277,-0.00928779
16.75,-2.0278,0.0112783
16.76,-2.02768,0.0312052
16.77,-2.02737,0.0505111
16.78,-2.02687,0.0692138
16.79,-2.02617,0.0873312
16.8,-2.0253,0.104881
16.81,-2.02425,0.121881
16.82,-2.02303,0.138348
16.83,-2.02165,0.1543
16.84,-2.02011,0.169753
16.85,-2.01841,0.184724
16.86,-2.01656,0.19923
16.87,-2.01457,0.213286
16.88,-2.01244,0.226908
16.89,-2.01017,0.240112
16.9,-2.00777,0.252913
16.91,-2.00524,0.265324
16.92,-2.00258,0.277361
16.93,-1.99981,0.289037
16.94,-1.99692,0.300367
16.95,-1.99392,0.311362
16.96,-1.9908,0.322036
16.97,-1.98758,0.332401
16.98,-1.98426,0.342469
16.99,-1.98083,0.352253
17,-1.97731,0.361762
17.01,-1.97369,0.371009
17.02,-1.96998,0.380003
17.03,-1.96618,0.388756
17.04,-1.9623,0.397276
17.05,-1.95832,0.405575
17.06,-1.95427,0.41366
17.07,-1.95013,0.421541
17.08,-1.94592,0.429226
17.09,-1.94162,0.436725
17.1,-1.93726,0.444044
17.11,-1.93282,0.451192
17.12,-1.9283,0.458177
17.13,-1.92372,0.465005
17.14,-1.91907,0.471684
17.15,-1.91436,0.47822
17.16,-1.90957,0.48462
17.17,-1.90473,0.49089
17.18,-1.89982,0.497037
17.19,-1.89485,0.503066
17.2,-1.88982,0.508983
17.21,-1.88473,0.514793
17.22,-1.87958,0.520502
17.23,-1.87437,0.526114
17.24,-1.86911,0.531635
17.25,-1.8638,0.53707
17.26,-1.85843,0.542422
17.27,-1.853,0.547696
17.28,-1.84753,0.552898
17.29,-1.842,0.55803
17.3,-1.83642,0.563096
17.31,-1.83079,0.568101
17.32,-1.8251,0.573049
17.33,-1.81937,0.577942
17.34,-1.81359,0.582784
17.35,-1.80777,0.58758
17.36,-1.80189,0.592331
17.37,-1.79597,0.597041
17.38,-1.79,0.601714
17.39,-1.78398,0.606352
17.4,-1.77792,0.610957
17.41,-1.77181,0.615534
17.42,-1.76565,0.620084
17.43,-1.75945,0.62461
17.44,-1.7532,0.629114
17.45,-1.74691,0.6336
17.46,-1.74058,0.63807
17.47,-1.7342,0.642525
17.48,-1.72777,0.646969
17.49,-1.7213,0.651403
17.5,-1.71479,0.65583
17.51,-1.70823,0.660251
17.52,-1.70163,0.66467
17.53,-1.69498,0.669087
17.54,-1.68829,0.673505
17.55,-1.68155,0.677926
17.56,-1.67477,0.682352
17.57,-1.66795,0.686784
17.58,-1.66108,0.691224
17.59,-1.65417,0.695675
17.6,-1.64721,0.700138
17.61,-1.64021,0.704615
17.62,-1.63317,0.709107
17.63,-1.62608,0.713616
17.64,-1.61894,0.718144
17.65,-1.61176,0.722692
17.66,-1.60453,0.727263
17.67,-1.59726,0.731858
17.68,-1.58994,0.736477
17.69,-1.58258,0.741124
17.7,-1.57516,0.745799
17.71,-1.56771,0.750504
17.72,-1.5602,0.755241
17.73,-1.55265,0.760012
17.74,-1.54505,0.764816
17.75,-1.5374,0.769658
17.76,-1.5297,0.774537
17.77,-1.52196,0.779455
17.78,-1.51416,0.784414
17.79,-1.50632,0.789416
17.8,-1.49843,0.794461
17.81,-1.49048,0.799552
17.82,-1.48249,0.80469
17.83,-1.47444,0.809877
17.84,-1.46634,0.815113
17.85,-1.45819,0.820402
17.86,-1.44998,0.825743
17.87,-1.44173,0.83114
17.88,-1.43342,0.836592
17.89,-1.42505,0.842103
17.9,-1.41663,0.847674
17.91,-1.40815,0.853305
17.92,-1.39962,0.859
17.93,-1.39103,0.864759
17.94,-1.38238,0.870584
17.95,-1.37368,0.876477
17.96,-1.36491,0.882439
17.97,-1.35609,0.888473
17.98,-1.3472,0.89458
17.99,-1.33826,0.900762
18,-1.32925,0.90702
18.01,-1.32018,0.913356
18.02,-1.31104,0.919773
18.03,-1.30185,0.926272
18.04,-1.29258,0.932854
18.05,-1.28326,0.939523
18.06,-1.27386,0.946279
18.07,-1.2644,0.953125
18.08,-1.25487,0.960063
18.09,-1.24527,0.967094
18.1,-1.23559,0.974221
18.11,-1.22585,0.981446
18.12,-1.21604,0.98877
18.13,-1.20615,0.996197
18.14,-1.19619,1.00373
18.15,-1.18615,1.01137
18.16,-1.17604,1.01911
18.17,-1.16585,1.02697
18.18,-1.15558,1.03494
18.19,-1.14523,1.04302
18.2,-1.1348,1.05122
18.21,-1.12428,1.05955
18.22,-1.11369,1.06799
18.23,-1.10301,1.07656
18.24,-1.09224,1.08526
18.25,-1.08139,1.09409
18.26,-1.07045,1.10305
18.27,-1.05942,1.11215
18.28,-1.0483,1.12138
18.29,-1.03708,1.13075
18.3,-1.02578,1.14027
18.31,-1.01437,1.14993
18.32,-1.00287,1.15974
18.33,-0.991278,1.1697
18.34,-0.979581,1.17982
18.35,-0.967782,1.19009
18.36,-0.955881,1.20053
18.37,-0.943876,1.21112
18.38,-0.931765,1.22188
18.39,-0.919546,1.23281
18.4,-0.907218,1.24391
18.41,-0.894779,1.25518
18.42,-0.882227,1.26663
18.43,-0.869561,1.27826
18.44,-0.856778,1.29007
18.45,-0.843878,1.30207
18.46,-0.830857,1.31426
18.47,-0.817714,1.32664
18.48,-0.804448,1.33921
18.49,-0.791056,1.35198
18.5,-0.777536,1.36495
18.51,-0.763886,1.37812
18.52,-0.750105,1.3915
18.53,-0.73619,1.40509
18.54,-0.722139,1.41889
18.55,-0.70795,1.4329
