time,counter
0,1
0.2,1
0.4,1
0.6,1
0.8,1
1,1
1,2
1.2,2
1.4,2
1.6,2
1.8,2
2,2
2,3
2.2,3
2.4,3
2.6,3
2.8,3
3,3
3,4
3.2,4
3.4,4
3.6,4
3.8,4
4,4
4,5
4.2,5
4.4,5
4.6,5
4.8,5
5,5
5,6
5.2,6
5.4,6
5.6,6
5.8,6
6,6
6,7
6.2,7
6.4,7
6.6,7
6.8,7
7,7
7,8
7.2,8
7.4,8
7.6,8
7.8,8
8,8
8,9
8.2,9
8.4,9
8.6,9
8.8,9
9,9
9,10
9.2,10
9.4,10
9.6,10
9.8,10
10,10
10,11
